,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,demand
6434,6435,2011-09-30,Winter,2011,September,16.00,0,Friday,Weekday,"Clear, Partly cloudy",25.419999999999998,31.06,53.0,15.001299999999999,62,298,360,High
6435,6436,2011-09-30,Winter,2011,September,17.00,0,Friday,Weekday,"Clear, Partly cloudy",25.419999999999998,31.06,53.0,12.998000000000001,94,497,591,High
6436,6437,2011-09-30,Winter,2011,September,18.00,0,Friday,Weekday,"Clear, Partly cloudy",23.779999999999998,27.275,49.0,23.9994,62,449,511,High
6437,6438,2011-09-30,Winter,2011,September,19.00,0,Friday,Weekday,"Clear, Partly cloudy",22.14,25.759999999999998,52.0,19.0012,42,332,374,High
6438,6439,2011-09-30,Winter,2011,September,20.00,0,Friday,Weekday,"Clear, Partly cloudy",22.14,25.759999999999998,52.0,19.0012,28,202,230,High
6439,6440,2011-09-30,Winter,2011,September,21.00,0,Friday,Weekday,"Clear, Partly cloudy",21.32,25.0,55.00000000000001,12.998000000000001,27,179,206,Medium
6440,6441,2011-09-30,Winter,2011,September,22.00,0,Friday,Weekday,"Clear, Partly cloudy",21.32,25.0,55.00000000000001,22.0028,30,129,159,Medium
6441,6442,2011-09-30,Winter,2011,September,23.00,0,Friday,Weekday,"Clear, Partly cloudy",21.32,25.0,55.00000000000001,22.0028,23,109,132,Medium
6442,6443,2011-10-01,Winter,2011,October,00.00,0,Saturday,Weekend,"Clear, Partly cloudy",20.5,24.240000000000002,63.0,26.0027,24,106,130,Medium
6443,6444,2011-10-01,Winter,2011,October,01.00,0,Saturday,Weekend,"Clear, Partly cloudy",19.68,23.485,67.0,22.0028,11,47,58,Low
6444,6445,2011-10-01,Winter,2011,October,02.00,0,Saturday,Weekend,"Clear, Partly cloudy",18.86,22.725,63.0,27.999299999999998,21,46,67,Low
6445,6446,2011-10-01,Winter,2011,October,03.00,0,Saturday,Weekend,"Clear, Partly cloudy",18.86,22.725,59.0,27.999299999999998,8,17,25,Low
6446,6447,2011-10-01,Winter,2011,October,04.00,0,Saturday,Weekend,"Clear, Partly cloudy",18.04,21.97,57.99999999999999,27.999299999999998,2,6,8,Low
6447,6448,2011-10-01,Winter,2011,October,05.00,0,Saturday,Weekend,"Mist, Cloudy",18.04,21.97,62.0,19.999499999999998,1,4,5,Low
6448,6449,2011-10-01,Winter,2011,October,06.00,0,Saturday,Weekend,"Clear, Partly cloudy",17.22,21.21,67.0,22.0028,4,15,19,Low
6449,6450,2011-10-01,Winter,2011,October,07.00,0,Saturday,Weekend,"Light Snow, Light Rain",17.22,21.21,67.0,16.997899999999998,6,30,36,Low
6450,6451,2011-10-01,Winter,2011,October,08.00,0,Saturday,Weekend,"Mist, Cloudy",16.400000000000002,20.455000000000002,76.0,22.0028,9,58,67,Low
6451,6452,2011-10-01,Winter,2011,October,09.00,0,Saturday,Weekend,"Light Snow, Light Rain",16.400000000000002,20.455000000000002,82.0,23.9994,17,112,129,Medium
6452,6453,2011-10-01,Winter,2011,October,10.00,0,Saturday,Weekend,"Light Snow, Light Rain",16.400000000000002,20.455000000000002,76.0,23.9994,21,100,121,Medium
6453,6454,2011-10-01,Winter,2011,October,11.00,0,Saturday,Weekend,"Light Snow, Light Rain",15.58,19.695,82.0,22.0028,30,102,132,Medium
6454,6455,2011-10-01,Winter,2011,October,12.00,0,Saturday,Weekend,"Mist, Cloudy",16.400000000000002,20.455000000000002,82.0,16.997899999999998,28,130,158,Medium
6455,6456,2011-10-01,Winter,2011,October,13.00,0,Saturday,Weekend,"Mist, Cloudy",16.400000000000002,20.455000000000002,82.0,22.0028,27,98,125,Medium
6456,6457,2011-10-01,Winter,2011,October,14.00,0,Saturday,Weekend,"Mist, Cloudy",17.22,21.21,71.0,23.9994,33,147,180,Medium
6457,6458,2011-10-01,Winter,2011,October,15.00,0,Saturday,Weekend,"Mist, Cloudy",17.22,21.21,71.0,19.0012,41,154,195,Medium
6458,6459,2011-10-01,Winter,2011,October,16.00,0,Saturday,Weekend,"Mist, Cloudy",16.400000000000002,20.455000000000002,76.0,19.999499999999998,58,165,223,Medium
6459,6460,2011-10-01,Winter,2011,October,17.00,0,Saturday,Weekend,"Light Snow, Light Rain",16.400000000000002,20.455000000000002,76.0,12.998000000000001,58,170,228,High
6460,6461,2011-10-01,Winter,2011,October,18.00,0,Saturday,Weekend,"Light Snow, Light Rain",15.58,19.695,87.0,15.001299999999999,23,117,140,Medium
6461,6462,2011-10-01,Winter,2011,October,19.00,0,Saturday,Weekend,"Mist, Cloudy",15.58,19.695,82.0,12.998000000000001,27,99,126,Medium
6462,6463,2011-10-01,Winter,2011,October,20.00,0,Saturday,Weekend,"Light Snow, Light Rain",14.76,18.18,87.0,7.0015,8,58,66,Low
6463,6464,2011-10-01,Winter,2011,October,21.00,0,Saturday,Weekend,"Light Snow, Light Rain",14.76,18.18,87.0,7.0015,3,53,56,Low
6464,6465,2011-10-01,Winter,2011,October,22.00,0,Saturday,Weekend,"Mist, Cloudy",14.76,17.424999999999997,93.0,15.001299999999999,12,58,70,Medium
6465,6466,2011-10-01,Winter,2011,October,23.00,0,Saturday,Weekend,"Light Snow, Light Rain",14.76,17.424999999999997,93.0,15.001299999999999,8,57,65,Low
6466,6467,2011-10-02,Winter,2011,October,00.00,0,Sunday,Weekend,"Light Snow, Light Rain",14.76,16.665,93.0,19.999499999999998,4,43,47,Low
6467,6468,2011-10-02,Winter,2011,October,01.00,0,Sunday,Weekend,"Light Snow, Light Rain",13.940000000000001,15.909999999999998,87.0,16.997899999999998,1,23,24,Low
6468,6469,2011-10-02,Winter,2011,October,02.00,0,Sunday,Weekend,"Light Snow, Light Rain",13.940000000000001,15.15,87.0,19.999499999999998,3,27,30,Low
6469,6470,2011-10-02,Winter,2011,October,03.00,0,Sunday,Weekend,"Light Snow, Light Rain",13.940000000000001,15.909999999999998,87.0,19.0012,4,5,9,Low
6470,6471,2011-10-02,Winter,2011,October,04.00,0,Sunday,Weekend,"Mist, Cloudy",13.940000000000001,15.909999999999998,87.0,16.997899999999998,4,3,7,Low
6471,6472,2011-10-02,Winter,2011,October,05.00,0,Sunday,Weekend,"Clear, Partly cloudy",13.120000000000001,15.15,87.0,19.0012,0,7,7,Low
6472,6473,2011-10-02,Winter,2011,October,06.00,0,Sunday,Weekend,"Clear, Partly cloudy",13.120000000000001,15.909999999999998,81.0,11.0014,2,13,15,Low
6473,6474,2011-10-02,Winter,2011,October,07.00,0,Sunday,Weekend,"Clear, Partly cloudy",13.940000000000001,16.665,76.0,12.998000000000001,5,24,29,Low
6474,6475,2011-10-02,Winter,2011,October,08.00,0,Sunday,Weekend,"Mist, Cloudy",13.940000000000001,16.665,76.0,12.998000000000001,14,50,64,Low
6475,6476,2011-10-02,Winter,2011,October,09.00,0,Sunday,Weekend,"Clear, Partly cloudy",14.76,16.665,76.0,23.9994,19,96,115,Medium
6476,6477,2011-10-02,Winter,2011,October,10.00,0,Sunday,Weekend,"Mist, Cloudy",14.76,16.665,71.0,19.0012,60,188,248,High
6477,6478,2011-10-02,Winter,2011,October,11.00,0,Sunday,Weekend,"Mist, Cloudy",15.58,19.695,66.0,16.997899999999998,74,218,292,High
6478,6479,2011-10-02,Winter,2011,October,12.00,0,Sunday,Weekend,"Mist, Cloudy",16.400000000000002,20.455000000000002,62.0,12.998000000000001,78,243,321,High
6479,6480,2011-10-02,Winter,2011,October,13.00,0,Sunday,Weekend,"Light Snow, Light Rain",16.400000000000002,20.455000000000002,62.0,15.001299999999999,84,224,308,High
6480,6481,2011-10-02,Winter,2011,October,14.00,0,Sunday,Weekend,"Light Snow, Light Rain",14.76,17.424999999999997,81.0,11.0014,61,195,256,High
6481,6482,2011-10-02,Winter,2011,October,15.00,0,Sunday,Weekend,"Light Snow, Light Rain",14.76,16.665,81.0,16.997899999999998,29,144,173,Medium
6482,6483,2011-10-02,Winter,2011,October,16.00,0,Sunday,Weekend,"Light Snow, Light Rain",14.76,17.424999999999997,87.0,12.998000000000001,44,162,206,Medium
6483,6484,2011-10-02,Winter,2011,October,17.00,0,Sunday,Weekend,"Light Snow, Light Rain",14.76,17.424999999999997,87.0,11.0014,32,135,167,Medium
6484,6485,2011-10-02,Winter,2011,October,18.00,0,Sunday,Weekend,"Mist, Cloudy",14.76,17.424999999999997,81.0,12.998000000000001,16,158,174,Medium
6485,6486,2011-10-02,Winter,2011,October,19.00,0,Sunday,Weekend,"Mist, Cloudy",15.58,19.695,76.0,11.0014,34,128,162,Medium
6486,6487,2011-10-02,Winter,2011,October,20.00,0,Sunday,Weekend,"Mist, Cloudy",14.76,16.665,76.0,16.997899999999998,16,71,87,Medium
6487,6488,2011-10-02,Winter,2011,October,21.00,0,Sunday,Weekend,"Clear, Partly cloudy",14.76,17.424999999999997,71.0,15.001299999999999,17,71,88,Medium
6488,6489,2011-10-02,Winter,2011,October,22.00,0,Sunday,Weekend,"Light Snow, Light Rain",14.76,18.18,81.0,6.0032,9,55,64,Low
6489,6490,2011-10-02,Winter,2011,October,23.00,0,Sunday,Weekend,"Clear, Partly cloudy",14.76,18.18,81.0,6.0032,6,19,25,Low
6490,6491,2011-10-03,Winter,2011,October,00.00,0,Monday,Weekday,"Clear, Partly cloudy",13.940000000000001,17.424999999999997,87.0,7.0015,3,13,16,Low
6491,6492,2011-10-03,Winter,2011,October,01.00,0,Monday,Weekday,"Clear, Partly cloudy",14.76,18.18,81.0,6.0032,1,5,6,Low
6492,6493,2011-10-03,Winter,2011,October,02.00,0,Monday,Weekday,"Clear, Partly cloudy",14.76,18.18,76.0,7.0015,0,4,4,Low
6493,6494,2011-10-03,Winter,2011,October,03.00,0,Monday,Weekday,"Clear, Partly cloudy",14.76,18.94,81.0,0.0,1,6,7,Low
6494,6495,2011-10-03,Winter,2011,October,04.00,0,Monday,Weekday,"Clear, Partly cloudy",13.940000000000001,17.424999999999997,87.0,7.0015,2,6,8,Low
6495,6496,2011-10-03,Winter,2011,October,05.00,0,Monday,Weekday,"Mist, Cloudy",14.76,18.18,76.0,7.0015,4,17,21,Low
6496,6497,2011-10-03,Winter,2011,October,06.00,0,Monday,Weekday,"Mist, Cloudy",14.76,18.94,71.0,0.0,3,91,94,Medium
6497,6498,2011-10-03,Winter,2011,October,07.00,0,Monday,Weekday,"Mist, Cloudy",14.76,17.424999999999997,71.0,8.9981,8,241,249,High
6498,6499,2011-10-03,Winter,2011,October,08.00,0,Monday,Weekday,"Mist, Cloudy",14.76,18.18,71.0,7.0015,13,359,372,High
6499,6500,2011-10-03,Winter,2011,October,09.00,0,Monday,Weekday,"Mist, Cloudy",16.400000000000002,20.455000000000002,66.0,6.0032,12,141,153,Medium
6500,6501,2011-10-03,Winter,2011,October,10.00,0,Monday,Weekday,"Mist, Cloudy",16.400000000000002,20.455000000000002,66.0,7.0015,19,82,101,Medium
6501,6502,2011-10-03,Winter,2011,October,11.00,0,Monday,Weekday,"Mist, Cloudy",16.400000000000002,20.455000000000002,71.0,15.001299999999999,26,100,126,Medium
6502,6503,2011-10-03,Winter,2011,October,12.00,0,Monday,Weekday,"Mist, Cloudy",16.400000000000002,20.455000000000002,71.0,8.9981,29,118,147,Medium
6503,6504,2011-10-03,Winter,2011,October,13.00,0,Monday,Weekday,"Light Snow, Light Rain",17.22,21.21,67.0,11.0014,16,102,118,Medium
6504,6505,2011-10-03,Winter,2011,October,14.00,0,Monday,Weekday,"Light Snow, Light Rain",16.400000000000002,20.455000000000002,76.0,0.0,26,94,120,Medium
6505,6506,2011-10-03,Winter,2011,October,15.00,0,Monday,Weekday,"Light Snow, Light Rain",16.400000000000002,20.455000000000002,76.0,0.0,22,79,101,Medium
6506,6507,2011-10-03,Winter,2011,October,16.00,0,Monday,Weekday,"Mist, Cloudy",16.400000000000002,20.455000000000002,76.0,7.0015,16,202,218,Medium
6507,6508,2011-10-03,Winter,2011,October,17.00,0,Monday,Weekday,"Mist, Cloudy",16.400000000000002,20.455000000000002,76.0,11.0014,40,455,495,High
6508,6509,2011-10-03,Winter,2011,October,18.00,0,Monday,Weekday,"Mist, Cloudy",16.400000000000002,20.455000000000002,76.0,11.0014,28,384,412,High
6509,6510,2011-10-03,Winter,2011,October,19.00,0,Monday,Weekday,"Clear, Partly cloudy",16.400000000000002,20.455000000000002,76.0,0.0,15,300,315,High
6510,6511,2011-10-03,Winter,2011,October,20.00,0,Monday,Weekday,"Light Snow, Light Rain",16.400000000000002,20.455000000000002,82.0,0.0,13,191,204,Medium
6511,6512,2011-10-03,Winter,2011,October,21.00,0,Monday,Weekday,"Mist, Cloudy",16.400000000000002,20.455000000000002,82.0,0.0,10,128,138,Medium
6512,6513,2011-10-03,Winter,2011,October,22.00,0,Monday,Weekday,"Mist, Cloudy",16.400000000000002,20.455000000000002,82.0,0.0,12,79,91,Medium
6513,6514,2011-10-03,Winter,2011,October,23.00,0,Monday,Weekday,"Mist, Cloudy",16.400000000000002,20.455000000000002,82.0,7.0015,11,43,54,Low
6514,6515,2011-10-04,Winter,2011,October,00.00,0,Tuesday,Weekday,"Mist, Cloudy",16.400000000000002,20.455000000000002,87.0,6.0032,5,22,27,Low
6515,6516,2011-10-04,Winter,2011,October,01.00,0,Tuesday,Weekday,"Mist, Cloudy",16.400000000000002,20.455000000000002,87.0,7.0015,1,8,9,Low
6516,6517,2011-10-04,Winter,2011,October,02.00,0,Tuesday,Weekday,"Mist, Cloudy",16.400000000000002,20.455000000000002,87.0,0.0,1,2,3,Low
6517,6518,2011-10-04,Winter,2011,October,03.00,0,Tuesday,Weekday,"Clear, Partly cloudy",16.400000000000002,20.455000000000002,82.0,7.0015,3,3,6,Low
6518,6519,2011-10-04,Winter,2011,October,04.00,0,Tuesday,Weekday,"Clear, Partly cloudy",16.400000000000002,20.455000000000002,82.0,6.0032,3,4,7,Low
6519,6520,2011-10-04,Winter,2011,October,05.00,0,Tuesday,Weekday,"Clear, Partly cloudy",16.400000000000002,20.455000000000002,82.0,8.9981,2,25,27,Low
6520,6521,2011-10-04,Winter,2011,October,06.00,0,Tuesday,Weekday,"Clear, Partly cloudy",16.400000000000002,20.455000000000002,82.0,7.0015,3,109,112,Medium
6521,6522,2011-10-04,Winter,2011,October,07.00,0,Tuesday,Weekday,"Clear, Partly cloudy",17.22,21.21,82.0,19.0012,11,298,309,High
6522,6523,2011-10-04,Winter,2011,October,08.00,0,Tuesday,Weekday,"Clear, Partly cloudy",18.04,21.97,77.0,15.001299999999999,28,372,400,High
6523,6524,2011-10-04,Winter,2011,October,09.00,0,Tuesday,Weekday,"Clear, Partly cloudy",18.86,22.725,67.0,16.997899999999998,19,168,187,Medium
6524,6525,2011-10-04,Winter,2011,October,10.00,0,Tuesday,Weekday,"Clear, Partly cloudy",19.68,23.485,67.0,19.0012,19,107,126,Medium
6525,6526,2011-10-04,Winter,2011,October,11.00,0,Tuesday,Weekday,"Clear, Partly cloudy",22.14,25.759999999999998,64.0,19.0012,22,102,124,Medium
6526,6527,2011-10-04,Winter,2011,October,12.00,0,Tuesday,Weekday,"Clear, Partly cloudy",22.96,26.515,56.00000000000001,19.999499999999998,39,160,199,Medium
6527,6528,2011-10-04,Winter,2011,October,13.00,0,Tuesday,Weekday,"Clear, Partly cloudy",22.96,26.515,56.00000000000001,19.999499999999998,20,153,173,Medium
6528,6529,2011-10-04,Winter,2011,October,14.00,0,Tuesday,Weekday,"Clear, Partly cloudy",23.779999999999998,27.275,53.0,16.997899999999998,27,156,183,Medium
6529,6530,2011-10-04,Winter,2011,October,15.00,0,Tuesday,Weekday,"Clear, Partly cloudy",23.779999999999998,27.275,56.00000000000001,19.0012,28,166,194,Medium
6530,6531,2011-10-04,Winter,2011,October,16.00,0,Tuesday,Weekday,"Clear, Partly cloudy",23.779999999999998,27.275,56.00000000000001,22.0028,36,273,309,High
6531,6532,2011-10-04,Winter,2011,October,17.00,0,Tuesday,Weekday,"Clear, Partly cloudy",22.96,26.515,60.0,26.0027,55,530,585,High
6532,6533,2011-10-04,Winter,2011,October,18.00,0,Tuesday,Weekday,"Clear, Partly cloudy",22.14,25.759999999999998,64.0,19.0012,68,456,524,High
6533,6534,2011-10-04,Winter,2011,October,19.00,0,Tuesday,Weekday,"Clear, Partly cloudy",21.32,25.0,68.0,15.001299999999999,35,310,345,High
6534,6535,2011-10-04,Winter,2011,October,20.00,0,Tuesday,Weekday,"Clear, Partly cloudy",21.32,25.0,68.0,15.001299999999999,25,236,261,High
6535,6536,2011-10-04,Winter,2011,October,21.00,0,Tuesday,Weekday,"Clear, Partly cloudy",20.5,24.240000000000002,72.0,8.9981,22,144,166,Medium
6536,6537,2011-10-04,Winter,2011,October,22.00,0,Tuesday,Weekday,"Clear, Partly cloudy",20.5,24.240000000000002,72.0,8.9981,8,106,114,Medium
6537,6538,2011-10-04,Winter,2011,October,23.00,0,Tuesday,Weekday,"Clear, Partly cloudy",19.68,23.485,77.0,8.9981,6,60,66,Low
6538,6539,2011-10-05,Winter,2011,October,00.00,0,Wednesday,Weekday,"Clear, Partly cloudy",19.68,23.485,77.0,8.9981,7,36,43,Low
6539,6540,2011-10-05,Winter,2011,October,01.00,0,Wednesday,Weekday,"Clear, Partly cloudy",19.68,23.485,77.0,11.0014,4,7,11,Low
6540,6541,2011-10-05,Winter,2011,October,02.00,0,Wednesday,Weekday,"Clear, Partly cloudy",18.86,22.725,82.0,11.0014,1,2,3,Low
6541,6542,2011-10-05,Winter,2011,October,03.00,0,Wednesday,Weekday,"Clear, Partly cloudy",18.86,22.725,82.0,7.0015,1,5,6,Low
6542,6543,2011-10-05,Winter,2011,October,04.00,0,Wednesday,Weekday,"Clear, Partly cloudy",18.04,21.97,88.0,0.0,1,4,5,Low
6543,6544,2011-10-05,Winter,2011,October,05.00,0,Wednesday,Weekday,"Clear, Partly cloudy",18.04,21.97,82.0,8.9981,3,29,32,Low
6544,6545,2011-10-05,Winter,2011,October,06.00,0,Wednesday,Weekday,"Clear, Partly cloudy",18.04,21.97,82.0,7.0015,5,112,117,Medium
6545,6546,2011-10-05,Winter,2011,October,07.00,0,Wednesday,Weekday,"Clear, Partly cloudy",18.86,22.725,77.0,7.0015,9,292,301,High
6546,6547,2011-10-05,Winter,2011,October,08.00,0,Wednesday,Weekday,"Clear, Partly cloudy",21.32,25.0,63.0,0.0,26,441,467,High
6547,6548,2011-10-05,Winter,2011,October,09.00,0,Wednesday,Weekday,"Clear, Partly cloudy",22.14,25.759999999999998,60.0,19.999499999999998,32,187,219,Medium
6548,6549,2011-10-05,Winter,2011,October,10.00,0,Wednesday,Weekday,"Clear, Partly cloudy",22.96,26.515,56.00000000000001,26.0027,30,103,133,Medium
6549,6550,2011-10-05,Winter,2011,October,11.00,0,Wednesday,Weekday,"Clear, Partly cloudy",24.599999999999998,31.06,46.0,19.0012,32,138,170,Medium
6550,6551,2011-10-05,Winter,2011,October,12.00,0,Wednesday,Weekday,"Clear, Partly cloudy",25.419999999999998,31.06,43.0,22.0028,34,180,214,Medium
6551,6552,2011-10-05,Winter,2011,October,13.00,0,Wednesday,Weekday,"Clear, Partly cloudy",26.240000000000002,31.06,41.0,15.001299999999999,30,189,219,Medium
6552,6553,2011-10-05,Winter,2011,October,14.00,0,Wednesday,Weekday,"Clear, Partly cloudy",26.240000000000002,31.06,41.0,19.0012,34,156,190,Medium
6553,6554,2011-10-05,Winter,2011,October,15.00,0,Wednesday,Weekday,"Clear, Partly cloudy",26.240000000000002,31.06,47.0,19.0012,35,147,182,Medium
6554,6555,2011-10-05,Winter,2011,October,16.00,0,Wednesday,Weekday,"Clear, Partly cloudy",26.240000000000002,31.06,47.0,22.0028,37,245,282,High
6555,6556,2011-10-05,Winter,2011,October,17.00,0,Wednesday,Weekday,"Clear, Partly cloudy",26.240000000000002,31.06,47.0,16.997899999999998,66,525,591,High
6556,6557,2011-10-05,Winter,2011,October,18.00,0,Wednesday,Weekday,"Clear, Partly cloudy",24.599999999999998,31.06,53.0,11.0014,57,536,593,High
6557,6558,2011-10-05,Winter,2011,October,19.00,0,Wednesday,Weekday,"Clear, Partly cloudy",23.779999999999998,27.275,56.00000000000001,8.9981,40,334,374,High
6558,6559,2011-10-05,Winter,2011,October,20.00,0,Wednesday,Weekday,"Clear, Partly cloudy",21.32,25.0,77.0,11.0014,18,228,246,High
6559,6560,2011-10-05,Winter,2011,October,21.00,0,Wednesday,Weekday,"Clear, Partly cloudy",20.5,24.240000000000002,82.0,7.0015,28,173,201,Medium
6560,6561,2011-10-05,Winter,2011,October,22.00,0,Wednesday,Weekday,"Clear, Partly cloudy",21.32,25.0,72.0,0.0,20,134,154,Medium
6561,6562,2011-10-05,Winter,2011,October,23.00,0,Wednesday,Weekday,"Clear, Partly cloudy",20.5,24.240000000000002,77.0,7.0015,9,64,73,Medium
6562,6563,2011-10-06,Winter,2011,October,00.00,0,Thursday,Weekday,"Clear, Partly cloudy",20.5,24.240000000000002,72.0,12.998000000000001,6,34,40,Low
6563,6564,2011-10-06,Winter,2011,October,01.00,0,Thursday,Weekday,"Clear, Partly cloudy",19.68,23.485,63.0,12.998000000000001,5,17,22,Low
6564,6565,2011-10-06,Winter,2011,October,02.00,0,Thursday,Weekday,"Clear, Partly cloudy",18.86,22.725,67.0,12.998000000000001,2,8,10,Low
6565,6566,2011-10-06,Winter,2011,October,03.00,0,Thursday,Weekday,"Clear, Partly cloudy",18.04,21.97,67.0,15.001299999999999,1,4,5,Low
6566,6567,2011-10-06,Winter,2011,October,04.00,0,Thursday,Weekday,"Clear, Partly cloudy",18.04,21.97,62.0,19.0012,0,5,5,Low
6567,6568,2011-10-06,Winter,2011,October,05.00,0,Thursday,Weekday,"Clear, Partly cloudy",17.22,21.21,62.0,12.998000000000001,0,24,24,Low
6568,6569,2011-10-06,Winter,2011,October,06.00,0,Thursday,Weekday,"Clear, Partly cloudy",16.400000000000002,20.455000000000002,66.0,12.998000000000001,4,110,114,Medium
6569,6570,2011-10-06,Winter,2011,October,07.00,0,Thursday,Weekday,"Clear, Partly cloudy",17.22,21.21,62.0,12.998000000000001,15,287,302,High
6570,6571,2011-10-06,Winter,2011,October,08.00,0,Thursday,Weekday,"Clear, Partly cloudy",18.04,21.97,62.0,11.0014,20,437,457,High
6571,6572,2011-10-06,Winter,2011,October,09.00,0,Thursday,Weekday,"Clear, Partly cloudy",18.86,22.725,63.0,12.998000000000001,20,188,208,Medium
6572,6573,2011-10-06,Winter,2011,October,10.00,0,Thursday,Weekday,"Clear, Partly cloudy",21.32,25.0,52.0,0.0,24,105,129,Medium
6573,6574,2011-10-06,Winter,2011,October,11.00,0,Thursday,Weekday,"Clear, Partly cloudy",22.14,25.759999999999998,49.0,0.0,29,115,144,Medium
6574,6575,2011-10-06,Winter,2011,October,12.00,0,Thursday,Weekday,"Clear, Partly cloudy",22.96,26.515,49.0,6.0032,46,180,226,Medium
6575,6576,2011-10-06,Winter,2011,October,13.00,0,Thursday,Weekday,"Clear, Partly cloudy",22.96,26.515,46.0,6.0032,33,158,191,Medium
6576,6577,2011-10-06,Winter,2011,October,14.00,0,Thursday,Weekday,"Clear, Partly cloudy",23.779999999999998,27.275,43.0,6.0032,56,139,195,Medium
6577,6578,2011-10-06,Winter,2011,October,15.00,0,Thursday,Weekday,"Clear, Partly cloudy",23.779999999999998,27.275,46.0,8.9981,62,157,219,Medium
6578,6579,2011-10-06,Winter,2011,October,16.00,0,Thursday,Weekday,"Clear, Partly cloudy",23.779999999999998,27.275,49.0,12.998000000000001,51,272,323,High
6579,6580,2011-10-06,Winter,2011,October,17.00,0,Thursday,Weekday,"Clear, Partly cloudy",22.96,26.515,52.0,8.9981,63,505,568,High
